claim_id	subject_kind	subject_id	subject_label	claim_type	requested_state	adr_class	supplier_or_reference_boundary	project_owned_changed_boundary	risk_modifiers	existing_evidence	remaining_gap	minimum_closure_action	explicitly_excluded_evidence	escalation_trigger	classification_state	authority_effect	prohibited_inference
PCC-PANGO-ARTIFACT	ROOT	generic-root-review:0dacddae106c6bd1006b	gpkg/pango	ARTIFACT_IDENTITY	EXACT_REFERENCE_ARTIFACT_AND_NAMED_MEMBER_CANDIDATE_IDENTITY	A	AUTHORITATIVE_TERMUX_GLIBC_PACKAGE_REPOSITORY_ARTIFACT	ACQUIRE_RETAIN_HASH_AND_BIND_NAMED_MEMBERS_WITHOUT_RECONSTRUCTING_SUPPLIER_BUILD_HISTORY	CONCRETE_FILENAME_DRIFT;GUI_MULTI_CONSUMER;MULTI_OBJECT_ROOT;NO_EXPLICIT_DELTA_TOKEN	generic-root-review:0dacddae106c6bd1006b;generic-artifact:7fdbef58f2a4fff712db;generic-object-review:014a5a9607c33528a746;generic-object-review:73f453d78aa059fd9048;generic-object-review:e6ef5a2c907136047cd8;generic-artifact-member-comparison-artifacts.tsv;generic-recipe-binding-and-drift-target-receipt-review.tsv	NONE_FOR_EXACT_CANDIDATE_ARTIFACT_AND_NAMED_MEMBER_IDENTITY	NONE_RETAIN_EXACT_ARTIFACT_AND_MEMBER_DIGESTS_AT_TRANSFER	CUSTODIAN_BUILD_INVOCATION;FULL_BUILD_ENVIRONMENT;INDEPENDENT_REPRODUCTION	ARTIFACT_DIGEST_MISMATCH;MEMBER_OR_SONAME_MISMATCH;SUPPLIER_OPACITY_AFFECTING_THE_EXACT_IDENTITY_CLAIM	EVIDENCE_SUFFICIENT_FOR_CANDIDATE_IDENTITY_ONLY	CANDIDATE_IDENTITY_ONLY_NO_PROVIDER_OR_TARGET_EFFECT	EXACT_ARTIFACT_IDENTITY_DOES_NOT_IMPLY_ADAPTATION_ACCEPTANCE_PROVIDER_AUTHORITY_OR_TARGET_MEMBERSHIP
PCC-PANGO-ADAPTATION	ROOT	generic-root-review:0dacddae106c6bd1006b	gpkg/pango	ADAPTATION_SEMANTICS	REFERENCE_RECIPE_EQUIVALENCE_OR_BOUNDED_TERMUX_ANDROID_ADAPTATION	A	PINNED_TERMUX_GLIBC_RECIPE_TREE_AND_PINNED_UPSTREAM_SOURCE	PACKAGE_SOURCE_PIN_AND_DEPENDENCY_METADATA_ONLY;NO_PACKAGE_SPECIFIC_SOURCE_OR_BUILD_SEMANTIC_CHANGE	CONCRETE_FILENAME_DRIFT;GUI_MULTI_CONSUMER;MULTI_OBJECT_ROOT;NO_EXPLICIT_DELTA_TOKEN	generic-root-review:0dacddae106c6bd1006b;recipe_tree=f9e9e2303e2c91322f7edcf1bc0c3b99f2d1d74a;tokens=NONE_DECLARED;generic-recipe-binding-and-drift-target-receipt-review.tsv;generic-build-attestation-adaptation-root-evidence-receipt-review.tsv;no-token-recipe-semantic-review.tsv;NTR-007	NONE_FOR_PACKAGE_SPECIFIC_RECIPE_ADAPTATION_CLASSIFICATION	PROCEED_TO_BOUNDED_PROVIDER_AUTHORITY_REVIEW_WITHOUT_SUPPLIER_BUILD_RECONSTRUCTION	SUP-02_CUSTODIAN_EXPORT_UNLESS_RECLASSIFICATION_OR_ESCALATION_TRIGGER_REQUIRES_CLASS_C_DEPTH	SEMANTIC_REVIEW_CANNOT_BOUND_GENERATED_OUTPUT;OBSERVED_ARTIFACT_BEHAVIOR_CONFLICTS_WITH_RECIPE;CLAIM_RECLASSIFIED_AS_INDEPENDENT_REPRODUCTION;HIGH_RISK_OUTPUT_REMAINS_OPAQUE	CLASS_A_CONFIRMED_RECIPE_SEMANTIC_REVIEW_COMPLETE	ADAPTATION_CLASSIFICATION_ONLY_NO_PROVIDER_COMPOSITION_TARGET_OR_ACTIVATION_EFFECT	RECIPE_TOKEN_PRESENCE_OR_ABSENCE_DOES_NOT_BY_ITSELF_ESTABLISH_PLATFORM_NECESSITY_OR_EQUIVALENCE
PCC-PANGO-PROVIDER	ROOT	generic-root-review:0dacddae106c6bd1006b	gpkg/pango	PROVIDER_AUTHORITY	PACKAGE_MEMBERS_AUTHORIZED_AS_RUNTIME_PROVIDER_FOR_THEIR_CAPABILITY_SCOPE	B	AUTHORITATIVE_PACKAGE_MEMBERS_FOR_CAPABILITY_PARTITIONS=gtk-gui	PROJECT_SELECTION_AND_INTEGRATION_OF_REFERENCE_MEMBERS_IN_A_CUSTOM_MIXED_WORLD_APPLICATION_RUNTIME	CONCRETE_FILENAME_DRIFT;GUI_MULTI_CONSUMER;MULTI_OBJECT_ROOT;NO_EXPLICIT_DELTA_TOKEN	generic-root-review:0dacddae106c6bd1006b;generic-artifact:7fdbef58f2a4fff712db;generic-object-review:014a5a9607c33528a746;generic-object-review:73f453d78aa059fd9048;generic-object-review:e6ef5a2c907136047cd8;generic-artifact-member-comparison-artifacts.tsv;generic-recipe-binding-and-drift-target-receipt-review.tsv;authority-coverage-ledger.tsv;generic-source-authority-boundary.tsv;selected-object-authority-base.tsv;pango-reference-consumed-provider-authority.tsv;PANGO-PROV-001	NONE_FOR_BOUNDED_PANGO_PROVIDER_AUTHORITY_AND_CF_001_CF_004_CONTINUITY_POLICY	RETAIN_BOUNDED_PROVIDER_AUTHORITY_AND_REVALIDATE_ON_RECORDED_UPDATE_OR_ROLLBACK_TRIGGER	SUPPLIER_BUILD_PROVENANCE_AS_A_SUBSTITUTE_FOR_PROVIDER_SELECTION_OR_RUNTIME_BINDING	AMBIGUOUS_CONSUMER_BINDING;ABI_OR_SECURITY_CONFLICT;MULTIPLE_NON_EQUIVALENT_PROVIDER_CANDIDATES;NO_OBSERVABLE_FALLBACK;ARTIFACT_MEMBER_RECIPE_OR_CONSUMER_BINDING_CHANGE	BOUNDED_PROVIDER_AUTHORITY_ACCEPTED	EXACT_PANGO_THREE_MEMBER_PROVIDER_FAMILY_ACCEPTED_FOR_SELECTED_GTK_3_24_49_TEXT_FREETYPE_FONTCONFIG_AND_CAIRO_SCOPE_ONLY_NO_COMPOSITION_TARGET_OR_ACTIVATION_EFFECT	DOES_NOT_ACCEPT_ORACLE_CONCRETE_FILENAMES_AS_TARGET_PATHS_UNVERSIONED_DEVELOPMENT_ALIASES_PANGOXFT_COMPLETE_TEXT_OR_GTK_COMPOSITION_DEPENDENCY_PROVIDER_AUTHORITY_TARGET_POPULATION_MATERIALIZATION_OR_ACTIVATION
PCC-UTIL-LINUX-ARTIFACT	ROOT	generic-root-review:6ea790cafac47e460e89	gpkg/util-linux	ARTIFACT_IDENTITY	EXACT_REFERENCE_ARTIFACT_AND_NAMED_MEMBER_CANDIDATE_IDENTITY	A	AUTHORITATIVE_TERMUX_GLIBC_PACKAGE_REPOSITORY_ARTIFACT	ACQUIRE_RETAIN_HASH_AND_BIND_NAMED_MEMBERS_WITHOUT_RECONSTRUCTING_SUPPLIER_BUILD_HISTORY	GUI_MULTI_CONSUMER;MATERIAL_RECIPE_DELTA	generic-root-review:6ea790cafac47e460e89;generic-artifact:9004e88a9f43b2d5cf74;generic-object-review:7918fdccfdd1e2e68d05;generic-artifact-member-comparison-artifacts.tsv;generic-recipe-binding-and-drift-target-receipt-review.tsv	NONE_FOR_EXACT_CANDIDATE_ARTIFACT_AND_NAMED_MEMBER_IDENTITY	NONE_RETAIN_EXACT_ARTIFACT_AND_MEMBER_DIGESTS_AT_TRANSFER	CUSTODIAN_BUILD_INVOCATION;FULL_BUILD_ENVIRONMENT;INDEPENDENT_REPRODUCTION	ARTIFACT_DIGEST_MISMATCH;MEMBER_OR_SONAME_MISMATCH;SUPPLIER_OPACITY_AFFECTING_THE_EXACT_IDENTITY_CLAIM	EVIDENCE_SUFFICIENT_FOR_CANDIDATE_IDENTITY_ONLY	CANDIDATE_IDENTITY_ONLY_NO_PROVIDER_OR_TARGET_EFFECT	EXACT_ARTIFACT_IDENTITY_DOES_NOT_IMPLY_ADAPTATION_ACCEPTANCE_PROVIDER_AUTHORITY_OR_TARGET_MEMBERSHIP
PCC-UTIL-LINUX-ADAPTATION	ROOT	generic-root-review:6ea790cafac47e460e89	gpkg/util-linux	ADAPTATION_SEMANTICS	REFERENCE_RECIPE_EQUIVALENCE_OR_BOUNDED_TERMUX_ANDROID_ADAPTATION	B	PINNED_TERMUX_GLIBC_RECIPE_TREE_AND_PINNED_UPSTREAM_SOURCE	EXACT_RECIPE_PATCH_HOOK_CONFIGURATION_AND_PACKAGING_DELTAS_RELIED_ON_BY_THE_PROJECT	GUI_MULTI_CONSUMER;MATERIAL_RECIPE_DELTA	generic-root-review:6ea790cafac47e460e89;recipe_tree=e91a0c476ef4355dbfff46e2bcab23d0085ddd01;tokens=CUSTOM_TERMUX_STEP;EXTRA_CONFIGURE_ARGS;PACKAGE_REVISION;PATCH_FILE;SUBPACKAGE_SCRIPT;TERMUX_PREFIX_REFERENCE;generic-recipe-binding-and-drift-target-receipt-review.tsv;generic-build-attestation-adaptation-root-evidence-receipt-review.tsv	AD-001_AD-002_AD-003_AD-004_SEMANTIC_DELTA_NECESSITY_AND_OBJECT_IMPACT_REVIEW	AGENT_SEMANTIC_DELTA_REVIEW_WITH_OBJECT_IMPACT_AND_PLATFORM_NECESSITY_CLASSIFICATION	SUP-02_CUSTODIAN_EXPORT_UNLESS_RECLASSIFICATION_OR_ESCALATION_TRIGGER_REQUIRES_CLASS_C_DEPTH	SEMANTIC_REVIEW_CANNOT_BOUND_GENERATED_OUTPUT;OBSERVED_ARTIFACT_BEHAVIOR_CONFLICTS_WITH_RECIPE;CLAIM_RECLASSIFIED_AS_INDEPENDENT_REPRODUCTION;HIGH_RISK_OUTPUT_REMAINS_OPAQUE	CLASSIFIED_OPEN_REVIEW_REQUIRED	REVIEW_PLAN_ONLY_NO_ADAPTATION_OR_PROVIDER_ACCEPTANCE	RECIPE_TOKEN_PRESENCE_OR_ABSENCE_DOES_NOT_BY_ITSELF_ESTABLISH_PLATFORM_NECESSITY_OR_EQUIVALENCE
PCC-UTIL-LINUX-PROVIDER	ROOT	generic-root-review:6ea790cafac47e460e89	gpkg/util-linux	PROVIDER_AUTHORITY	PACKAGE_MEMBERS_AUTHORIZED_AS_RUNTIME_PROVIDER_FOR_THEIR_CAPABILITY_SCOPE	B	AUTHORITATIVE_PACKAGE_MEMBERS_FOR_CAPABILITY_PARTITIONS=gtk-gui	PROJECT_SELECTION_AND_INTEGRATION_OF_REFERENCE_MEMBERS_IN_A_CUSTOM_MIXED_WORLD_APPLICATION_RUNTIME	GUI_MULTI_CONSUMER;MATERIAL_RECIPE_DELTA	generic-root-review:6ea790cafac47e460e89;generic-artifact:9004e88a9f43b2d5cf74;generic-object-review:7918fdccfdd1e2e68d05;generic-artifact-member-comparison-artifacts.tsv;generic-recipe-binding-and-drift-target-receipt-review.tsv;authority-coverage-ledger.tsv;generic-source-authority-boundary.tsv;selected-object-authority-base.tsv	ADAPTATION_CLASSIFICATION;CAPABILITY_NECESSITY_AND_CONSUMER_BINDING;CONFLICT_AND_EXCLUSION_REVIEW;UPDATE_AND_ROLLBACK_BOUNDARY	CAPABILITY_LEVEL_PROVIDER_REVIEW_AFTER_ADAPTATION_CLASSIFICATION_WITH_TARGETED_PASSIVE_CONSUMER_BINDING_ONLY_WHERE_AMBIGUOUS	SUPPLIER_BUILD_PROVENANCE_AS_A_SUBSTITUTE_FOR_PROVIDER_SELECTION_OR_RUNTIME_BINDING	AMBIGUOUS_CONSUMER_BINDING;ABI_OR_SECURITY_CONFLICT;MULTIPLE_NON_EQUIVALENT_PROVIDER_CANDIDATES;NO_OBSERVABLE_FALLBACK;ARTIFACT_MEMBER_RECIPE_OR_CONSUMER_BINDING_CHANGE	CLASSIFIED_OPEN_PROVIDER_AUTHORITY_NOT_ACCEPTED	NO_PROVIDER_COMPOSITION_TARGET_OR_ACTIVATION_EFFECT	PACKAGE_MEMBER_AND_RECIPE_EVIDENCE_DO_NOT_IMPLY_PROVIDER_AUTHORITY_OR_COMPLETE_RUNTIME_COMPOSITION
PCC-OJ-001-REQUIRED-OBJECT	OBJECT_REQUIREMENT	OJ-001	libjpeg.so.62	OBJECT_REQUIREMENT_IDENTITY	AUTHORITATIVE_REQUIRED_SONAME_AND_EXACT_PROVIDER_CANDIDATE	A	AUTHORITATIVE_WORKLOAD_OR_REFERENCE_REQUIREMENT	PROJECT_INTERPRETATION_OF_THE_REQUIRED_RUNTIME_IDENTITY	ABI_FAMILY_SUBSTITUTION;GUI_IMAGE_DECODING	0157_SUP-01_RESPONSE;0158_SUP-01_RESPONSE_REVIEW;libjpeg.so.8_SUBSTITUTION_REJECTED;libjpeg-so-62-provider-candidate-disposition.tsv;LIBJPEG-OJ-001-DISP-001;libjpeg-so-62-compatibility-provider-candidate-result-review.tsv;LIBJPEG-OJ-001-CAND-001;libjpeg-so-62-runpath-free-compatibility-provider-candidate-result-review.tsv;LIBJPEG-OJ-001-CAND-002;libjpeg-so-62-gdkpixbuf-consumer-binding-result-review.tsv;LIBJPEG-OJ-001-CONSUMER-001;libjpeg-so-62-gdkpixbuf-diagnostic-matrix-result-review.tsv;LIBJPEG-OJ-001-DIAGNOSTIC-001	NONE_FOR_REQUIRED_SONAME_EXACT_CANDIDATE_IDENTITY_AND_BOUNDED_PROVIDER_AUTHORITY	RETAIN_EXACT_CANDIDATE_AND_BOUNDED_PROVIDER_DECISION_COORDINATES	SUP-02_BUILD_ATTESTATION_FOR_THE_WRONG_ABI_FAMILY;LIBJPEG_SO_8_ALIAS_OR_SUBSTITUTION	COMPATIBILITY_CANDIDATE_OUTPUT_DIFFERS_FROM_EXPECTED_SONAME_OR_SOURCE_BUILD_COORDINATES	RUNPATH_FREE_EXACT_CANDIDATE_AND_BOUNDED_PROVIDER_AUTHORITY_ACCEPTED	OBJECT_REQUIREMENT_CANDIDATE_IDENTITY_AND_BOUNDED_GDKPIXBUF_JPEG_PROVIDER_AUTHORITY_ONLY_NO_COMPOSITION_TARGET_OR_ACTIVATION_EFFECT	A_BUILD_RECORD_FOR_LIBJPEG_SO_8_CANNOT_SATISFY_A_LIBJPEG_SO_62_REQUIREMENT
PCC-GLOBAL-BUILD-PROVENANCE	GLOBAL	SUPPLIER_BUILD_PROVENANCE	producing-build equivalence or independent reproduction	BUILD_PROVENANCE	DIGEST_BOUND_PRODUCING_BUILD_OR_INDEPENDENT_REPRODUCTION_CLAIM	C	EXACT_PRODUCING_ENVIRONMENT_OR_PROJECT_REPRODUCTION_BOUNDARY	EXACT_LIBJPEG_TURBO_3_1_0_V6B_SHARED_BUILD_WITH_RECORDED_TERMUX_GLIBC_TOOLCHAIN_AND_RPATH_SUPPRESSION	GUI_IMAGE_DECODING;PROJECT_PRODUCED_ARTIFACT;BOUNDED_REVERSIBLE_NON_INSTALLED_CANDIDATE	libjpeg-so-62-runpath-free-compatibility-provider-candidate-result-review.tsv;LIBJPEG-OJ-001-CAND-002;libjpeg-so-62-gdkpixbuf-consumer-binding-result-review.tsv;LIBJPEG-OJ-001-CONSUMER-001;libjpeg-so-62-gdkpixbuf-diagnostic-matrix-result-review.tsv;LIBJPEG-OJ-001-DIAGNOSTIC-001;SOURCE_BUILD_COMMAND_TOOLCHAIN_OUTPUT_MANIFEST_ELF_AND_SYMBOL_VERSION_EVIDENCE	NONE_FOR_ACTIVE_LIBJPEG_CLASS_C_PRODUCING_RECORD_AND_BOUNDED_FUNCTIONAL_EQUIVALENCE	RETAIN_EXACT_SOURCE_BUILD_ELF_LOADER_MATRIX_AND_OUTPUT_DIGEST_COORDINATES	BLANKET_CUSTODIAN_EXPORTS_FOR_ALL_REFERENCE_CONSUMED_OR_REFERENCE_ADAPTED_ROOTS	CLASS_C_RECLASSIFICATION;ARTIFACT_RECIPE_MISMATCH;OPAQUE_HIGH_RISK_GENERATED_OUTPUT;UNRESOLVED_SUPPLIER_CLAIM_REQUIRED_FOR_A_SPECIFIC_PROMOTION	ACTIVE_CLASS_C_PRODUCING_RECORD_AND_BOUNDED_FUNCTIONAL_EQUIVALENCE_ACCEPTED	PRODUCING_RECORD_ONLY_NO_PROVIDER_COMPOSITION_TARGET_OR_ACTIVATION_EFFECT	IMPLEMENTED_PRODUCER_OR_ISSUED_REQUEST_DOES_NOT_CREATE_A_BUILD_ATTESTATION
PCC-GLOBAL-COMPOSITION	GLOBAL	APPLICATION_RUNTIME_COMPOSITION	selected Obsidian provider composition	COMPOSITION	COMPLETE_NON_CONFLICTING_APPLICATION_RUNTIME_PROVIDER_SET	D	REFERENCE_COMPONENTS_WITH_PROJECT_AUTHORED_COMPOSITION	CAPABILITY_COVERAGE_EXCLUSIONS_ORDERING_ALIAS_POLICY_AND_MIXED_WORLD_COMPOSITION	BROAD_RUNTIME_BLAST_RADIUS;MULTI_PROVIDER_CONFLICT;WEAK_GLOBAL_OBSERVABILITY	authority-coverage-ledger.tsv;world-lifecycle-authority-boundary.tsv;application-authority-boundary.tsv;selected-provider-composition-members.tsv;selected-provider-composition-gaps.tsv;selected-provider-composition-metadata.tsv	21_SELECTED_GTK_PROVIDER_IDENTITIES_WITHOUT_ACCEPTED_PROVIDER_ROWS;GDKPIXBUF_EXACT_UTIL_LINUX_PROVIDER_BINDING;LATER_GTK_RENDERING_ACCESSIBILITY_AND_PLATFORM_TRANCHES	ACQUIRE_AND_VALIDATE_EXACT_OFFICIAL_LIBMOUNT_LIBBLKID_BINDING_BEFORE_RECONSIDERING_COMPOSITION_ACCEPTANCE	PACKAGE_WIDE_INFERENCE;SUCCESSFUL_HISTORICAL_LAUNCH;SUPPLIER_BUILD_ATTESTATION_AS_COMPOSITION_PROOF	PROVIDER_CLAIMS_ACCEPTED_FOR_A_BOUNDED_CAPABILITY_SET	REVIEWED_BLOCKED_INCOMPLETE	COMPOSITION_REVIEW_COMPLETED_NO_ACCEPTANCE_TARGET_OR_ACTIVATION_EFFECT	INDIVIDUAL_PROVIDER_ACCEPTANCE_DOES_NOT_IMPLY_COMPLETE_COMPOSITION
PCC-GLOBAL-TARGET	GLOBAL	TARGET_POPULATION	selected-generation target population	TARGET_POPULATION	EXACT_OBJECTS_DATA_ALIASES_AND_PATHS_AUTHORIZED_FOR_TARGET_LAYOUT	D	ACCEPTED_PROVIDER_AND_COMPOSITION_INPUTS	PROJECT_AUTHORED_TARGET_PATH_ALIAS_COLLISION_AND_MATERIALIZATION_POLICY	FILESYSTEM_COLLISION;ABI_ALIAS_DRIFT;ROLLBACK_AND_REPRODUCIBILITY	TARGET_LAYOUT_SCHEMA_ONLY_PASS;OBJECT_MEMBER_CANDIDATE_EVIDENCE	ACCEPTED_PROVIDER_SET;ACCEPTED_COMPOSITION;DRY_RUN_MANIFEST;COLLISION_AND_ALIAS_VALIDATION	GENERATE_AND_REVIEW_A_NON_MUTATING_TARGET_MANIFEST_ONLY_AFTER_COMPOSITION_ACCEPTANCE	DIRECT_EXTRACTION_OR_COPY_BEFORE_TARGET_REVIEW	BOUNDED_COMPOSITION_ACCEPTED	CLASSIFIED_OPEN_BLOCKED	NO_TARGET_POPULATION_OR_ACTIVATION_EFFECT	PROVIDER_AUTHORITY_DOES_NOT_IMPLY_TARGET_MEMBERSHIP_OR_PATH_CHOICE
PCC-GLOBAL-ACTIVATION	GLOBAL	SELECTED_GENERATION_ACTIVATION	activate successor selected generation	ACTIVATION	RUNTIME_SELECTION_ACCEPTANCE_WITH_OBSERVABILITY_AND_ROLLBACK	D	VERIFIED_MATERIALIZED_TARGET_AND_PROMOTED_LAUNCHER_CONTRACT	ACTIVATION_SELECTOR_RUNTIME_ENVIRONMENT_OBSERVABILITY_AND_ROLLBACK	USER_VISIBLE_RUNTIME_CHANGE;PERSISTENCE;BROAD_APPLICATION_BLAST_RADIUS	IMMUTABLE_GENERATION_AND_PASSIVE_RUNTIME_EVIDENCE;CURRENT_SELECTOR_ABSENT	ACCEPTED_TARGET;BOUNDED_RUNTIME_VALIDATION;ROLLBACK_TEST;OBSERVABILITY_CONTRACT	RUN_SEPARATE_ACTIVATION_REVIEW_ONLY_AFTER_TARGET_POPULATION_AND_RUNTIME_VALIDATION	ACTIVATION_BY_DOCUMENT_CLASSIFICATION_OR_SUCCESSFUL_BUILD_ONLY	VERIFIED_TARGET_POPULATED_AND_BOUNDED_RUNTIME_TEST_READY	CLASSIFIED_OPEN_BLOCKED	NO_ACTIVATION_OR_ACCEPTANCE_EFFECT	MATERIALIZATION_OR_LAUNCH_SUCCESS_DOES_NOT_AUTOMATICALLY_AUTHORIZE_PERSISTENT_ACTIVATION
